unit,time,treated,log_gdp_pc,Y_resid,trade_openness,inv_share,log_pop,log_emp,log_gdp_emp
Czechia,2009,0,10.435159383673826,0.15481628092742206,-0.030060946941374955,0.276983827352524,2.3438215616080456,1.6296258434125914,11.14935510186928
Czechia,2010,0,10.441309005896274,0.18550833576608738,-0.04012000560760498,0.273079186677933,2.3479441395104725,1.620897817846425,11.16835532756032
Czechia,2011,0,10.48988967582429,0.2121742617980793,-0.041512846946717086,0.278290778398514,2.3509476419395945,1.6208364391826193,11.220000878581265
Czechia,2012,0,10.489289100036464,0.19350901417164224,-0.03593879938125599,0.281768977642059,2.3520735847046037,1.6262166394630544,11.215146045278013
Czechia,2013,0,10.488907383060049,0.2448820332301196,-0.033063769340515026,0.269786953926086,2.3524378352844812,1.6306898966437149,11.210655321700816
Estonia,1990,0,9.450242592378837,-0.65847235131376,-0.06040999293327298,0.24364048242569,0.451268594369915,-0.18474006454542016,10.086251251294172
Estonia,1991,0,9.548293923536436,-0.28610314353151267,0.043977364897727994,0.185585513710976,0.44813052248550284,-0.21045056288519068,10.20687500890713
Estonia,1992,0,9.272571783935339,-0.42887972245051387,0.05301129817962602,0.161288633942604,0.43192006928861,-0.26813248447022425,9.972624337694173
Estonia,1993,0,9.254324154300656,-0.35653047054899467,-0.050005823373795,0.148465991020203,0.40835559329465954,-0.3497704083203594,10.012450155915674
Estonia,1994,0,9.239571602730624,-0.3634124349460848,-0.09341642260551403,0.149052515625954,0.3891419404653729,-0.3868956440114301,10.015609187207428
Estonia,1995,0,9.346914149867757,-0.19525347109036062,-0.080566316843033,0.141722127795219,0.37347689724177496,-0.45201427083912504,10.172405317948657
Estonia,1996,0,9.410124911011433,-0.20442705744160428,-0.09092247486114502,0.158828273415566,0.36092161405739964,-0.4724231646800733,10.243469689748904
Estonia,1997,0,9.490566879494619,-0.2807522607567421,-0.11604285240173307,0.191949009895325,0.3517098381760101,-0.46759307337894174,10.30986979104957
Estonia,1998,0,9.530566473357515,-0.30494302850959976,-0.10365748405456598,0.207423284649849,0.3444425321184703,-0.48455786361764164,10.359566869093626
Estonia,1999,0,9.547180491646516,-0.099304857561485,-0.056829631328582986,0.169892966747284,0.33902469062289364,-0.5255863005903203,10.41179148285973
Estonia,2000,0,9.625132768175815,-0.10710284720838636,-0.041735559701919,0.18983893096447,0.33432493281367864,-0.5376065331948137,10.497064234184307
Estonia,2001,0,9.68029485852043,-0.1460445355815363,-0.05530270934105003,0.209317728877068,0.3279870533435203,-0.5321665360769797,10.54044844794093
Estonia,2002,0,9.752737727838328,-0.17004405211587859,-0.08690312504768394,0.229964569211006,0.321673995043888,-0.5320216275857266,10.606433350467944
Estonia,2003,0,9.8135839155678,-0.3239397042019938,-0.117925465106964,0.274313002824783,0.31543098540418324,-0.5110635342017326,10.640078435173717
Estonia,2004,0,9.89980952224895,-0.3361979775986761,-0.14438045024871793,0.295894354581833,0.30945041352490565,-0.514552146756577,10.723812082530431
Estonia,2005,0,9.986441332295986,-0.3219126152034839,-0.108123898506164,0.308576166629791,0.30368927091756914,-0.4924220729560848,10.78255267616964
Estonia,2006,0,10.098139235230308,-0.552082636256225,-0.163623929023742,0.377875208854675,0.2977908066000688,-0.4445914143447808,10.840521456175157
Estonia,2007,0,10.23228041837444,-0.5095645350775371,-0.161449313163758,0.397292971611023,0.29319559501351644,-0.4415218365638087,10.966997849951765
